sub,ses,task,run,median_value,filename
0043,03,alignvideo,3,65.66281127929688,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,01,social,5,60.45383834838867,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-01_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,02,alignvideo,2,40.433189392089844,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,04,social,2,41.76923751831055,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-04_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,03,social,3,48.22032928466797,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-03_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,04,social,5,45.585777282714844,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-04_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,03,social,2,58.79789352416992,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-03_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,01,alignvideo,1,56.322975158691406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,03,social,6,60.25607681274414,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-03_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,02,alignvideo,1,56.72383499145508,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,02,faces,1,61.686466217041016,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,01,social,2,70.10102081298828,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-01_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,02,faces,3,55.57008361816406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,01,alignvideo,4,51.789981842041016,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,03,social,4,43.46604919433594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-03_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,04,alignvideo,1,52.978336334228516,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,04,social,6,58.0787239074707,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-04_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,01,social,3,64.63999938964844,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-01_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,01,alignvideo,3,58.45810317993164,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0043,02,faces,2,54.07295227050781,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0043/sub-0043_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,01,alignvideo,2,48.829833984375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,01,alignvideo,3,53.4026985168457,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,02,alignvideo,4,66.41059112548828,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,02,faces,2,76.23367309570312,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,02,narratives,1,63.84272384643555,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,04,alignvideo,1,46.813899993896484,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,04,alignvideo,2,52.28932571411133,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,04,fractional,1,55.771915435791016,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,02,faces,1,60.52457809448242,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,03,alignvideo,2,66.54542541503906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,02,narratives,3,59.56560134887695,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,01,alignvideo,4,52.47749710083008,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,02,alignvideo,1,58.0600471496582,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,02,narratives,4,59.89611053466797,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,03,alignvideo,1,63.719459533691406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,03,alignvideo,3,55.45216751098633,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,04,fractional,2,58.879058837890625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,02,alignvideo,3,55.315528869628906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,03,shortvideo,1,56.694541931152344,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,02,faces,3,60.273529052734375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,01,alignvideo,1,59.21973419189453,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,02,alignvideo,2,48.22549819946289,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0095,02,narratives,2,66.8199462890625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0095/sub-0095_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,03,alignvideo,1,46.60139465332031,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,01,alignvideo,4,62.75463104248047,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,04,alignvideo,1,51.0548210144043,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,02,narratives,2,50.78050231933594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,04,fractional,2,50.52533721923828,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,02,faces,3,41.18588638305664,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,02,narratives,3,49.70793151855469,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,03,alignvideo,2,38.5529899597168,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,04,fractional,1,53.720680236816406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,02,faces,1,44.87129211425781,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,02,alignvideo,1,48.69596481323242,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,01,alignvideo,3,57.991851806640625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,02,alignvideo,4,41.20285415649414,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,02,narratives,1,46.09611129760742,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,02,alignvideo,3,45.13682174682617,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,01,alignvideo,2,51.721492767333984,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,04,alignvideo,2,52.08640670776367,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,03,alignvideo,3,44.56436538696289,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,02,alignvideo,2,45.125389099121094,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,02,narratives,4,46.18967056274414,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,03,shortvideo,1,47.52085494995117,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,01,alignvideo,1,56.60334777832031,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0092,02,faces,2,52.41075897216797,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0092/sub-0092_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,02,alignvideo,2,51.09480667114258,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,02,narratives,4,56.56544876098633,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,01,alignvideo,4,52.741905212402344,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,02,alignvideo,4,54.866127014160156,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,03,alignvideo,2,44.83148193359375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,02,alignvideo,3,56.75704574584961,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,04,alignvideo,1,49.07544708251953,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,04,fractional,2,48.69127655029297,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,03,shortvideo,1,49.88744354248047,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,01,alignvideo,3,52.144290924072266,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,04,fractional,1,55.85903549194336,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,03,alignvideo,3,40.8084602355957,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,02,alignvideo,1,57.992000579833984,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,02,faces,3,45.06447982788086,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,01,alignvideo,1,52.45966720581055,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,02,faces,2,49.01830291748047,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,04,alignvideo,2,54.041168212890625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,02,narratives,1,51.301116943359375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,02,faces,1,62.81883239746094,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,03,alignvideo,1,43.53538513183594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,02,narratives,2,61.919593811035156,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,01,alignvideo,2,56.42719650268555,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0013,02,narratives,3,53.38380432128906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0013/sub-0013_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,01,alignvideo,4,40.52433776855469,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,02,narratives,1,48.074832916259766,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,01,alignvideo,2,49.98934555053711,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,02,narratives,2,51.900482177734375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,03,shortvideo,1,45.434837341308594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,02,narratives,3,46.96523666381836,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,04,fractional,1,49.14242172241211,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,02,alignvideo,2,45.76526641845703,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,03,alignvideo,1,43.471473693847656,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,02,faces,3,51.553565979003906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,04,alignvideo,1,41.66619110107422,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,01,alignvideo,3,47.13890838623047,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,03,alignvideo,3,46.07143020629883,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,03,alignvideo,2,48.99589538574219,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,02,narratives,4,49.443485260009766,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,02,alignvideo,1,50.91618728637695,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,01,alignvideo,1,43.02707290649414,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,02,alignvideo,4,47.465850830078125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,02,alignvideo,3,44.32632064819336,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,02,faces,1,52.109745025634766,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,02,faces,2,46.087100982666016,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,04,fractional,2,49.989261627197266,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0100,04,alignvideo,2,38.05316925048828,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0100/sub-0100_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0103,01,alignvideo,3,63.735694885253906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0103/sub-0103_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0103,03,shortvideo,1,53.0367546081543,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0103/sub-0103_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0103,03,alignvideo,3,53.98019027709961,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0103/sub-0103_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0103,04,alignvideo,1,50.01530456542969,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0103/sub-0103_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0103,03,alignvideo,1,50.77526092529297,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0103/sub-0103_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0103,01,alignvideo,2,53.88068771362305,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0103/sub-0103_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0103,04,fractional,2,54.32517623901367,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0103/sub-0103_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
